RSSI,Type,Error code,Length,Steering angle,Battery voltage,Battery temperature,Throttle input,Brake pressure,Wheel speed,Latitude,Longitude,Time
-96.00,0,0,28,178,0.00,116.78,10,0.10,1.05,38.03631973,-78.51520538,2024-05-04 14:16:12.916546
-96.00,0,0,28,172,0.00,116.78,46,0.02,4.65,38.03630447,-78.51519775,2024-05-04 14:16:13.318105
-97.00,0,0,28,172,0.00,116.78,46,0.02,4.65,38.03630447,-78.51519775,2024-05-04 14:16:13.484306
-102.00,0,0,28,172,0.00,116.78,46,0.02,4.65,38.03630447,-78.51519775,2024-05-04 14:16:13.746474
-102.00,0,0,28,172,0.00,116.78,46,0.02,4.65,38.03630447,-78.51519775,2024-05-04 14:16:13.911953
-105.00,0,0,28,171,0.00,116.78,64,0.02,6.49,38.03628159,-78.51519775,2024-05-04 14:16:14.320610
-100.00,0,0,28,171,0.00,116.78,64,0.02,6.49,38.03628159,-78.51519775,2024-05-04 14:16:14.485926
-98.00,0,0,28,171,0.00,116.78,64,0.02,6.49,38.03628159,-78.51519775,2024-05-04 14:16:14.721340
-105.00,0,0,28,171,0.00,116.78,64,0.02,6.49,38.03628159,-78.51519775,2024-05-04 14:16:14.888151
-97.00,0,0,28,146,0.00,116.78,84,0.01,8.49,38.03625488,-78.51517487,2024-05-04 14:16:15.324491
-97.00,0,0,28,146,0.00,116.78,84,0.01,8.49,38.03625488,-78.51517487,2024-05-04 14:16:15.490809
-89.00,0,0,28,146,0.00,116.78,84,0.01,8.49,38.03625488,-78.51517487,2024-05-04 14:16:15.725296
-87.00,0,0,28,146,0.00,116.78,84,0.01,8.49,38.03625488,-78.51517487,2024-05-04 14:16:15.890178
-86.00,0,0,28,109,0.00,116.78,127,0.01,12.73,38.03624344,-78.51512146,2024-05-04 14:16:16.324908
-94.00,0,0,28,109,0.00,116.78,127,0.01,12.73,38.03624344,-78.51512146,2024-05-04 14:16:16.490333
-89.00,0,0,28,109,0.00,116.78,127,0.01,12.73,38.03624344,-78.51512146,2024-05-04 14:16:16.729083
-95.00,0,0,28,109,0.00,116.78,127,0.01,12.73,38.03624344,-78.51512146,2024-05-04 14:16:16.896035
-94.00,0,0,28,65,0.00,116.78,158,0.01,15.80,38.03627014,-78.51505280,2024-05-04 14:16:17.324926
-94.00,0,0,28,65,0.00,116.78,158,0.01,15.80,38.03627014,-78.51505280,2024-05-04 14:16:17.489972
-89.00,0,0,28,65,0.00,116.78,158,0.01,15.80,38.03627014,-78.51505280,2024-05-04 14:16:17.724029
-90.00,0,0,28,65,0.00,116.78,158,0.01,15.80,38.03627014,-78.51505280,2024-05-04 14:16:17.887510
-87.00,0,0,28,88,0.00,116.78,154,0.01,15.48,38.03627396,-78.51497650,2024-05-04 14:16:18.323221
-88.00,0,0,28,88,0.00,116.78,154,0.01,15.48,38.03627396,-78.51497650,2024-05-04 14:16:18.488718
-87.00,0,0,28,88,0.00,116.78,154,0.01,15.48,38.03627396,-78.51497650,2024-05-04 14:16:18.723676
-90.00,0,0,28,88,0.00,116.78,154,0.01,15.48,38.03627396,-78.51497650,2024-05-04 14:16:18.887559
-95.00,0,0,28,91,0.00,116.78,152,0.01,15.29,38.03627396,-78.51490021,2024-05-04 14:16:19.326675
-86.00,0,0,28,91,0.00,116.78,152,0.01,15.29,38.03627396,-78.51490021,2024-05-04 14:16:19.492281
-89.00,0,0,28,91,0.00,116.78,152,0.01,15.29,38.03627396,-78.51490021,2024-05-04 14:16:19.728989
-93.00,0,0,28,91,0.00,116.78,152,0.01,15.29,38.03627396,-78.51490021,2024-05-04 14:16:19.895637
-90.00,0,0,28,68,0.00,116.78,149,0.01,14.96,38.03629303,-78.51483154,2024-05-04 14:16:20.328195
-90.00,0,0,28,68,0.00,116.78,149,0.01,14.96,38.03629303,-78.51483154,2024-05-04 14:16:20.492599
-86.00,0,0,28,68,0.00,116.78,149,0.01,14.96,38.03629303,-78.51483154,2024-05-04 14:16:20.734935
-86.00,0,0,28,68,0.00,116.78,149,0.01,14.96,38.03629303,-78.51483154,2024-05-04 14:16:20.899369
-90.00,0,0,28,100,0.00,116.78,146,0.01,14.68,38.03628159,-78.51476288,2024-05-04 14:16:21.322652
-85.00,0,0,28,100,0.00,116.78,146,0.01,14.68,38.03628159,-78.51476288,2024-05-04 14:16:21.488278
-94.00,0,0,28,100,0.00,116.78,146,0.01,14.68,38.03628159,-78.51476288,2024-05-04 14:16:21.723028
-97.00,0,0,28,100,0.00,116.78,146,0.01,14.68,38.03628159,-78.51476288,2024-05-04 14:16:21.889350
-85.00,0,0,28,67,0.00,116.78,149,0.01,14.93,38.03630447,-78.51469421,2024-05-04 14:16:22.324574
-87.00,0,0,28,67,0.00,116.78,149,0.01,14.93,38.03630447,-78.51469421,2024-05-04 14:16:22.489801
-84.00,0,0,28,67,0.00,116.78,149,0.01,14.93,38.03630447,-78.51469421,2024-05-04 14:16:22.732941
-82.00,0,0,28,67,0.00,116.78,149,0.01,14.93,38.03630447,-78.51469421,2024-05-04 14:16:22.898997
-87.00,0,0,28,8,0.00,116.78,167,0.01,16.77,38.03636551,-78.51467133,2024-05-04 14:16:23.323848
