RSSI,Type,Error code,Length,Steering angle,Battery voltage,Battery temperature,Throttle input,Brake pressure,Wheel speed,Latitude,Longitude,Time
-52.00,0,0,28,186,0.00,109.58,182,0.01,18.29,38.03633881,-78.51521301,2024-05-04 14:06:47.322993
-56.00,0,0,28,186,0.00,109.58,182,0.01,18.29,38.03633881,-78.51521301,2024-05-04 14:06:47.487792
-53.00,0,0,28,186,0.00,109.58,182,0.01,18.29,38.03633881,-78.51521301,2024-05-04 14:06:47.725812
-59.00,0,0,28,186,0.00,109.58,182,0.01,18.29,38.03633881,-78.51521301,2024-05-04 14:06:47.891370
-78.00,0,0,28,147,0.00,109.58,182,0.01,18.29,38.03627777,-78.51517487,2024-05-04 14:06:48.321933
-71.00,0,0,28,147,0.00,109.58,182,0.01,18.29,38.03627777,-78.51517487,2024-05-04 14:06:48.486696
-78.00,0,0,28,147,0.00,109.58,182,0.01,18.29,38.03627777,-78.51517487,2024-05-04 14:06:48.725947
-74.00,0,0,28,147,0.00,109.58,182,0.01,18.29,38.03627777,-78.51517487,2024-05-04 14:06:48.890086
-69.00,0,0,28,94,0.00,109.58,165,0.01,16.56,38.03627014,-78.51510620,2024-05-04 14:06:49.322300
-76.00,0,0,28,94,0.00,109.58,165,0.01,16.56,38.03627014,-78.51510620,2024-05-04 14:06:49.489096
-70.00,0,0,28,94,0.00,109.58,165,0.01,16.56,38.03627014,-78.51510620,2024-05-04 14:06:49.726149
-87.00,0,0,28,94,0.00,109.58,165,0.01,16.56,38.03627014,-78.51510620,2024-05-04 14:06:49.889035
-80.00,0,0,28,71,0.00,109.58,168,0.01,16.86,38.03628922,-78.51502228,2024-05-04 14:06:50.324112
-75.00,0,0,28,71,0.00,109.58,168,0.01,16.86,38.03628922,-78.51502228,2024-05-04 14:06:50.488753
-76.00,0,0,28,71,0.00,109.58,168,0.01,16.86,38.03628922,-78.51502228,2024-05-04 14:06:50.724901
-86.00,0,0,28,71,0.00,109.58,168,0.01,16.86,38.03628922,-78.51502228,2024-05-04 14:06:50.890706
-84.00,0,0,28,96,0.00,109.58,163,0.01,16.40,38.03628540,-78.51493835,2024-05-04 14:06:51.322732
-84.00,0,0,28,96,0.00,109.58,163,0.01,16.40,38.03628540,-78.51493835,2024-05-04 14:06:51.487807
-92.00,0,0,28,96,0.00,109.58,163,0.01,16.40,38.03628540,-78.51493835,2024-05-04 14:06:51.725796
-89.00,0,0,28,96,0.00,109.58,163,0.01,16.40,38.03628540,-78.51493835,2024-05-04 14:06:51.891644
-84.00,0,0,28,69,0.00,109.58,168,0.01,16.82,38.03630066,-78.51486206,2024-05-04 14:06:52.325108
-83.00,0,0,28,69,0.00,109.58,168,0.01,16.82,38.03630066,-78.51486206,2024-05-04 14:06:52.489736
-81.00,0,0,28,69,0.00,109.58,168,0.01,16.82,38.03630066,-78.51486206,2024-05-04 14:06:52.729517
-77.00,0,0,28,69,0.00,109.58,168,0.01,16.82,38.03630066,-78.51486206,2024-05-04 14:06:52.894995
-83.00,0,0,28,87,0.00,109.58,161,0.01,16.11,38.03630447,-78.51478577,2024-05-04 14:06:53.319591
-90.00,0,0,28,87,0.00,109.58,161,0.01,16.11,38.03630447,-78.51478577,2024-05-04 14:06:53.486641
-83.00,0,0,28,87,0.00,109.58,161,0.01,16.11,38.03630447,-78.51478577,2024-05-04 14:06:53.723935
-86.00,0,0,28,87,0.00,109.58,161,0.01,16.11,38.03630447,-78.51478577,2024-05-04 14:06:53.888565
-85.00,0,0,28,77,0.00,109.58,162,0.01,16.20,38.03631592,-78.51470184,2024-05-04 14:06:54.318705
-82.00,0,0,28,77,0.00,109.58,162,0.01,16.20,38.03631592,-78.51470184,2024-05-04 14:06:54.484165
-80.00,0,0,28,77,0.00,109.58,162,0.01,16.20,38.03631592,-78.51470184,2024-05-04 14:06:54.748416
-85.00,0,0,28,77,0.00,109.58,162,0.01,16.20,38.03631592,-78.51470184,2024-05-04 14:06:54.912718
-83.00,0,0,28,21,0.00,109.58,159,0.01,15.94,38.03636932,-78.51467133,2024-05-04 14:06:55.321311
-84.00,0,0,28,21,0.00,109.58,159,0.01,15.94,38.03636932,-78.51467133,2024-05-04 14:06:55.485856
-87.00,0,0,28,21,0.00,109.58,159,0.01,15.94,38.03636932,-78.51467133,2024-05-04 14:06:55.726656
-80.00,0,0,28,21,0.00,109.58,159,0.01,15.94,38.03636932,-78.51467133,2024-05-04 14:06:55.892750
-79.00,0,0,28,58,0.00,109.58,204,0.00,20.48,38.03642273,-78.51472473,2024-05-04 14:06:56.326659
-81.00,0,0,28,58,0.00,109.58,204,0.00,20.48,38.03642273,-78.51472473,2024-05-04 14:06:56.491347
-79.00,0,0,28,58,0.00,109.58,204,0.00,20.48,38.03642273,-78.51472473,2024-05-04 14:06:56.755183
-83.00,0,0,28,58,0.00,109.58,204,0.00,20.48,38.03642273,-78.51472473,2024-05-04 14:06:56.920112
-79.00,0,0,28,28,0.00,109.58,11,0.00,26.74,38.03645325,-78.51483154,2024-05-04 14:06:57.319094
-77.00,0,0,28,28,0.00,109.58,11,0.00,26.74,38.03645325,-78.51483154,2024-05-04 14:06:57.484084
-71.00,0,0,28,28,0.00,109.58,11,0.00,26.74,38.03645325,-78.51483154,2024-05-04 14:06:57.747791
-75.00,0,0,28,28,0.00,109.58,11,0.00,26.74,38.03645325,-78.51483154,2024-05-04 14:06:57.912101
-71.00,0,0,28,16,0.00,109.58,223,0.00,22.38,38.03646088,-78.51495361,2024-05-04 14:06:58.319126
-72.00,0,0,28,16,0.00,109.58,223,0.00,22.38,38.03646088,-78.51495361,2024-05-04 14:06:58.483207
-69.00,0,0,28,16,0.00,109.58,223,0.00,22.38,38.03646088,-78.51495361,2024-05-04 14:06:58.745892
-70.00,0,0,28,16,0.00,109.58,223,0.00,22.38,38.03646088,-78.51495361,2024-05-04 14:06:58.908295
-69.00,0,0,28,15,0.00,109.58,185,0.01,18.57,38.03646088,-78.51505280,2024-05-04 14:06:59.319934
-81.00,0,0,28,15,0.00,109.58,185,0.01,18.57,38.03646088,-78.51505280,2024-05-04 14:06:59.484388
-88.00,0,0,28,15,0.00,109.58,185,0.01,18.57,38.03646088,-78.51505280,2024-05-04 14:06:59.745718
-71.00,0,0,28,15,0.00,109.58,185,0.01,18.57,38.03646088,-78.51505280,2024-05-04 14:06:59.909976
-74.00,0,0,28,5,0.00,109.58,164,0.01,16.42,38.03645325,-78.51513672,2024-05-04 14:07:00.318494
-69.00,0,0,28,5,0.00,109.58,164,0.01,16.42,38.03645325,-78.51513672,2024-05-04 14:07:00.483730
-64.00,0,0,28,5,0.00,109.58,164,0.01,16.42,38.03645325,-78.51513672,2024-05-04 14:07:00.745243
-63.00,0,0,28,5,0.00,109.58,164,0.01,16.42,38.03645325,-78.51513672,2024-05-04 14:07:00.907938
-60.00,0,0,28,222,0.00,109.58,153,0.01,15.40,38.03641510,-78.51519775,2024-05-04 14:07:01.318344
-70.00,0,0,28,222,0.00,109.58,153,0.01,15.40,38.03641510,-78.51519775,2024-05-04 14:07:01.482613
-69.00,0,0,28,222,0.00,109.58,153,0.01,15.40,38.03641510,-78.51519775,2024-05-04 14:07:01.743021
